0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|-0.53645,-0.540799,-0.647887,0,0.749844,0.0468259,-0.659956,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|-0.53645,-0.540799,-0.647887,0,0.387239,-0.839848,0.380397,0,-0.749845,-0.0468229,0.659955,0,0.0968103,-0.209962,0.0950987,1|-0.53645,-0.540799,-0.647887,0,0.387239,-0.839848,0.380397,0,-0.749845,-0.0468229,0.659955,0,-0.0906509,-0.221668,0.260087,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|0.892905,0.238829,-0.381681,0,0.229705,0.487459,0.842389,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|0.892905,0.238829,-0.381681,0,0.38724,-0.839849,0.380392,0,-0.229706,-0.487456,-0.84239,0,0.0968103,-0.209962,0.0950987,1|0.892905,0.238829,-0.381681,0,0.38724,-0.839849,0.380392,0,-0.229706,-0.487456,-0.84239,0,0.0393838,-0.331826,-0.115499,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|0.11271,0.452613,0.884555,0,-0.915063,-0.299662,0.269929,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|0.11271,0.452613,0.884555,0,0.387245,-0.839846,0.380394,0,0.915062,0.299665,-0.269931,0,0.0968103,-0.209962,0.0950987,1|0.11271,0.452613,0.884555,0,0.387245,-0.839846,0.380394,0,0.915062,0.299665,-0.269931,0,0.325576,-0.135046,0.027616,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|-0.910448,-0.283288,0.301383,0,-0.145355,-0.463038,-0.874339,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|-0.910448,-0.283288,0.301383,0,0.387242,-0.839846,0.380398,0,0.145353,0.463041,0.874337,0,0.0968103,-0.209962,0.0950987,1|-0.910448,-0.283288,0.301383,0,0.387242,-0.839846,0.380398,0,0.145353,0.463041,0.874337,0,0.133149,-0.0942017,0.313683,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|-0.354003,-0.516401,-0.779751,0,0.851308,0.167291,-0.49728,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|-0.354003,-0.516401,-0.779751,0,0.387238,-0.839848,0.380397,0,-0.85131,-0.167288,0.497279,0,0.0968103,-0.209962,0.0950987,1|-0.354003,-0.516401,-0.779751,0,0.387238,-0.839848,0.380397,0,-0.85131,-0.167288,0.497279,0,-0.116017,-0.251784,0.219418,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|0.921052,0.333899,-0.200436,0,0.0413219,0.42798,0.902843,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|0.0537225,-0.903261,0.425716,0,-0.9977,-0.0309111,0.0603177,0,-0.0413233,-0.427977,-0.902844,0,0.0968103,-0.209962,0.0950987,1|0.0537225,-0.903261,0.425716,0,-0.9977,-0.0309111,0.0603177,0,-0.0413233,-0.427977,-0.902844,0,0.0864795,-0.316956,-0.130612,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|0.921052,0.333899,-0.200436,0,0.0413219,0.42798,0.902843,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|-0.770295,0.589152,-0.244021,0,0.636348,0.685372,-0.354014,0,-0.0413233,-0.427977,-0.902844,0,0.0968103,-0.209962,0.0950987,1|-0.770295,0.589152,-0.244021,0,0.636348,0.685372,-0.354014,0,-0.0413233,-0.427977,-0.902844,0,0.0864795,-0.316956,-0.130612,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|0.921052,0.333899,-0.200436,0,0.0413219,0.42798,0.902843,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|0.616295,0.70032,-0.360182,0,0.78643,-0.571303,0.234821,0,-0.0413233,-0.427977,-0.902844,0,0.0968103,-0.209962,0.0950987,1|0.616295,0.70032,-0.360182,0,0.78643,-0.571303,0.234821,0,-0.0413233,-0.427977,-0.902844,0,0.0864795,-0.316956,-0.130612,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|0.921052,0.333899,-0.200436,0,0.0413219,0.42798,0.902843,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|0.991215,0.0960658,-0.0909063,0,0.125638,-0.898669,0.420248,0,-0.0413233,-0.427977,-0.902844,0,0.0968103,-0.209962,0.0950987,1|0.991215,0.0960658,-0.0909063,0,0.125638,-0.898669,0.420248,0,-0.0413233,-0.427977,-0.902844,0,0.0864795,-0.316956,-0.130612,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|0.921052,0.333899,-0.200436,0,0.0413219,0.42798,0.902843,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|-0.196705,-0.882447,0.427311,0,-0.979591,0.195252,-0.0477197,0,-0.0413233,-0.427977,-0.902844,0,0.0968103,-0.209962,0.0950987,1|-0.196705,-0.882447,0.427311,0,-0.979591,0.195252,-0.0477197,0,-0.0413233,-0.427977,-0.902844,0,0.0864795,-0.316956,-0.130612,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.540193,-0.541026,-0.644579,0,0.747152,0.0441213,-0.663187,0,0.387241,-0.839848,0.380395,0,0,0,0,1|0.921052,0.333899,-0.200436,0,0.0413219,0.42798,0.902843,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|-0.967487,0.242806,-0.0708159,0,0.249524,0.870563,-0.424096,0,-0.0413233,-0.427977,-0.902844,0,0.0968103,-0.209962,0.0950987,1|-0.967487,0.242806,-0.0708159,0,0.249524,0.870563,-0.424096,0,-0.0413233,-0.427977,-0.902844,0,0.0864795,-0.316956,-0.130612,1||
0.999992,-0.00395513,0,0,0.00395513,0.999992,0,0,0,0,1,0,0,0,0,1|-0.380392,0.00150116,0.924824,0,-0.924817,0.00365918,-0.380395,0,-0.00395513,-0.999992,-3.61999e-06,0,0,0,0,1|0.262289,-0.718138,-0.644579,0,0.275532,0.695891,-0.663187,0,0.924817,-0.00365556,0.380395,0,0,0,0,1|0.0863005,0.975898,-0.200436,0,-0.370494,0.218195,0.902843,0,0.924817,-0.00365556,0.380395,0,0.231204,-0.000913889,0.0950987,1|-0.920047,0.0471933,-0.388955,0,0.127476,0.974763,-0.183265,0,0.370491,-0.218195,-0.902844,0,0.231204,-0.000913889,0.0950987,1|-0.920047,0.0471933,-0.388955,0,0.127476,0.974763,-0.183265,0,0.370491,-0.218195,-0.902844,0,0.323827,-0.0554626,-0.130612,1||
0.23282,0.97252,0,0,-0.97252,0.23282,0,0,0,0,1,0,0,0,0,1|-0.0885603,-0.369942,0.924824,0,-0.215319,-0.899409,-0.380395,0,0.97252,-0.23282,-3.61999e-06,0,0,0,0,1|0.759116,0.0908877,-0.644579,0,-0.614315,0.427552,-0.663187,0,0.215315,0.89941,0.380395,0,0,0,0,1|-0.930211,0.307461,-0.200436,0,-0.297231,-0.310691,0.902843,0,0.215315,0.89941,0.380395,0,0.0538288,0.224853,0.0950987,1|-0.256604,-0.884798,-0.388955,0,-0.919678,0.347283,-0.183265,0,0.29723,0.310687,-0.902844,0,0.0538288,0.224853,0.0950987,1|-0.256604,-0.884798,-0.388955,0,-0.919678,0.347283,-0.183265,0,0.29723,0.310687,-0.902844,0,0.128136,0.302524,-0.130612,1||
-0.967402,0.253245,0,0,-0.253245,-0.967402,0,0,0,0,1,0,0,0,0,1|0.367996,-0.0963298,0.924824,0,0.894677,-0.234208,-0.380395,0,0.253245,0.967402,-3.61999e-06,0,0,0,0,1|-0.0748844,0.760861,-0.644579,0,-0.440391,-0.605176,-0.663187,0,-0.894677,0.234205,0.380395,0,0,0,0,1|-0.326978,-0.923532,-0.200436,0,0.304364,-0.303706,0.902843,0,-0.894677,0.234205,0.380395,0,-0.223669,0.0585512,0.0950987,1|0.879199,-0.275177,-0.388955,0,-0.36657,-0.912163,-0.183265,0,-0.30436,0.303705,-0.902844,0,-0.223669,0.0585512,0.0950987,1|0.879199,-0.275177,-0.388955,0,-0.36657,-0.912163,-0.183265,0,-0.30436,0.303705,-0.902844,0,-0.299759,0.134478,-0.130612,1||
-0.311796,-0.950149,0,0,0.950149,-0.311796,0,0,0,0,1,0,0,0,0,1|0.118602,0.361433,0.924824,0,0.288358,0.87872,-0.380395,0,-0.950149,0.311796,-3.61999e-06,0,0,0,0,1|-0.764013,-0.0283234,-0.644579,0,0.57718,-0.476494,-0.663187,0,-0.288354,-0.878721,0.380395,0,0,0,0,1|0.901862,-0.382716,-0.200436,0,0.32171,0.285267,0.902843,0,-0.288354,-0.878721,0.380395,0,-0.0720886,-0.21968,0.0950987,1|0.328306,0.860772,-0.388955,0,0.888098,-0.421539,-0.183265,0,-0.321709,-0.285264,-0.902844,0,-0.0720886,-0.21968,0.0950987,1|0.328306,0.860772,-0.388955,0,0.888098,-0.421539,-0.183265,0,-0.321709,-0.285264,-0.902844,0,-0.152516,-0.290996,-0.130612,1||
0.842924,-0.538032,0,0,0.538032,0.842924,0,0,0,0,1,0,0,0,0,1|-0.320646,0.204662,0.924824,0,-0.779556,0.497586,-0.380395,0,-0.538032,-0.842924,-3.61999e-06,0,0,0,0,1|-0.162337,-0.747104,-0.644579,0,0.604926,0.440735,-0.663187,0,0.779558,-0.497583,0.380395,0,0,0,0,1|0.594735,0.778535,-0.200436,0,-0.196417,0.382485,0.902843,0,0.779558,-0.497583,0.380395,0,0.19489,-0.124396,0.0950987,1|-0.752248,0.531824,-0.388955,0,0.628923,0.755559,-0.183265,0,0.196414,-0.382484,-0.902844,0,0.19489,-0.124396,0.0950987,1|-0.752248,0.531824,-0.388955,0,0.628923,0.755559,-0.183265,0,0.196414,-0.382484,-0.902844,0,0.243993,-0.220017,-0.130612,1||
